,id,label,tweet,clean_text
3119,3120,1,@user check this out! i mentioned this org to you back in april. founder is a girl from nyc. happy new yeaÃ¢ÂÂ¦ ,user check mention org back april founder girl nyc happi new yea
5259,5260,1,@user reading 4 the next american #revolution | #race  #intersectionality #language #politics #educationÃ¢ÂÂ¦ ,user read next american revolut race intersection languag polit educ
13289,13290,1,@user does #hollywood present  as a stereotype? #solidarity #onelove ,user hollywood present stereotyp solidar onelov
4645,4646,1,"why do all ""#liberals"" look the same? i mean i know that i'm being  for saying this but cmon! ps. where do iÃ¢ÂÂ¦ ",liber look mean know i'm say cmon p
9179,9180,1,"@user #sikh #temple vandalised in in #calgary, #wso condemns  act  ",user sikh templ vandalis calgari wso condemn act
21670,21671,1,why does this get so low key of a play when trump's foolish request to change judges got wall to wall coverage? ,get low key play trump' foolish request chang judg got wall wall coverag
30074,30075,1,"in bluntly  language, #cologne #police @user here announces racial profiling at main station. ",bluntli languag cologn polic user announc racial profil main station
9768,9769,1,i really should have gotten more credit for this one.  #maga #trump #quotes #quote  #potus #news #mediaÃ¢ÂÂ¦ ,realli gotten credit one maga trump quot quot potu news medium
29678,29679,1,ever noticed the word  to a non black person and the word #nigger to a black person yields almost the same reaction?,ever notic word non black person word nigger black person yield almost reaction
8795,8796,1,"#microsoft #twitterbot turns into a raging sexist,  and genocide-defender. #ai #tech  ",microsoft twitterbot turn rage sexist genocid defend ai tech
2701,2702,1,@user #fascism doesn't arrive doing a #nazi salut.but in a sharp suit #altright  #richardspencer #trumpism #dÃ¢ÂÂ¦,user fascism arriv nazi salut sharp suit altright richardspenc trumpism
26040,26041,1,the inter-terrestrial #scifi #sciencefiction on #kindleunlimited   #99cents in #january #2017 #kindle ,inter terrestri scifi sciencefict kindleunlimit cent januari kindl
1742,1743,1,i wanna be fucked !  my id  13479   meet me here    ,wanna fuck id meet
2963,2964,1,how far is #europe swinging to the right? - #nyt  #libcrib #uniteblue #fascism #trump #fear #ignorance  #hate,far europ swing right nyt libcrib uniteblu fascism trump fear ignor hate
17315,17316,1,#mud #radio2 #songwords #showmeyoureawoman  #omg anyone listened to the words to this seventies classic #signofthetimes ,mud radio songword showmeyoureawoman omg anyon listen word seventi classic signofthetim
30530,30531,1,homicides rose in most big cities this year - the wall street journal #povey  #inequity #illegalguns  ,homicid rose big citi year wall street journal povey inequ illegalgun
28877,28878,1,need a black page3 girl to shut down #nomore page3 for  as well as #homophobia page3 #bringbackpage3 #2017,need black page girl shut nomor page well homophobia page bringbackpag
12986,12987,1,"thank you sara for the unforgettable response to  and appalling comments by the heabroken ""doctor""Ã¢ÂÂ¦ ",thank sara unforgett respons appal comment heabroken doctor
5164,5165,1,greek girls having ana sex  black girl porn ,greek girl ana sex black girl porn
15930,15931,1,"""..a broader phenomenon: the reemergence of #race #science in #american intellectual discourse""   #cityjournal",broader phenomenon reemerg race scienc american intellectu discours cityjourn
13990,13991,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user,user feminismiscanc feminismisterror feminismmuktbharat malevot ignor user
9324,9325,1,#maga #maga3x this #moron who tweeted this sewage below doesn't understand why he and #hillarylost.Ã¢ÂÂ¦ ,maga maga x moron tweet sewag understand hillarylost
27983,27984,1, destroyed in one minute #janeelliot   ,destroy one minut janeelliot
13343,13344,1,a&amp;e #paid #kkk to #fabricate #stories to push the producers #narrative  #cancel ,amp e paid kkk fabric stori push produc narr cancel
10833,10834,1,.@user .@user #maga .@user  silence is approval.  we always knew what  pigs youÃ¢ÂÂ¦ ,user user maga user silenc approv alway knew pig
31421,31422,1,#preorder live! #99c/99p swiftly sharpens the fang  #dystopian tale of Ã¢ÂÂ¦ ,preorder live c p swiftli sharpen fang dystopian tale
4307,4308,1,the stupidity of the alcoholic #wiunion hags is the stuff of legend ,stupid alcohol wiunion hag stuff legend
22342,22343,1,nothing would be more dangerous than to give #putinschoice the impression we accept  #stopracism #boycott?Ã¢ÂÂ¦ ,noth would danger give putinschoic impress accept stoprac boycott
8598,8599,1,@user  in chief- the gangs all here #hillaryclinton #obama #soros more #caoons at  ,user chief gang hillaryclinton obama soro caoon
28440,28441,1,"#goodonedean!!!  #metoo!!! #lol.  #trumpism is #putinism.  #donaldtrump is a #traitor, #committed #treason.Ã¢ÂÂ¦ ",goodonedean metoo lol trumpism putin donaldtrump traitor commit treason
8803,8804,1,"carl paladino, trump ally, wishes obama dead of mad cow disease in Ã¢ÂÂ17  ",carl paladino trump alli wish obama dead mad cow diseas
18232,18233,1, intercourse video men and women japanese armpit hairly nude picture,intercours video men woman japanes armpit hairli nude pictur
6447,6448,1,@user 3 #miami officers fired over target practice 'jokes' #policebrutality  #newswithed ,user miami offic fire target practic 'jokes' policebrut newswith
12717,12718,1,#paladino ... what can i label him as ..that hasn't been said before? ... just #shameful for a #public servant to hÃ¢ÂÂ¦ ,paladino label said shame public servant h
31365,31366,1,you okay with this @user of course you are!!!! #traitor  #bully #notmypres #notmypresidentÃ¢ÂÂ¦ ,okay user cours traitor bulli notmypr notmypresid
2750,2751,1,@user has happened far too often  @user,user happen far often user
29103,29104,1,"in queue with basket of food shopping, 50's guy says ""give us a smile"". think my response was a first by the look on his face. ",queue basket food shop 's guy say give u smile think respons first look face
7800,7801,1,book - enduring conviction: fred korematsu &amp; his quest for #justice  #humanrights htÃ¢ÂÂ¦ ,book endur convict fred korematsu amp quest justic humanright ht
23050,23051,1,this  motherfucker needs to be in #prisonÃ¢ÂÂ¡Ã¯Â¸Â Ã¢ÂÂcharles paladino's racist comments spark calls for resignationÃ¢ÂÂ  ,motherfuck need prison charl paladino' racist comment spark call resign
28500,28501,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user,user feminismiscanc feminismisterror feminismmuktbharat malevot ignor user
23743,23744,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics ,user might libtard libtard sjw liber polit
2391,2392,1,stocking sex sites  chick gets fucked ,stock sex site chick get fuck
6240,6241,1,#mustread #education against  &amp; #stereotypes @user @user @user @user @user @user ,mustread educ amp stereotyp user user user user user user
15903,15904,1,'alt-right' site plans a 'fake black person' twitter campaign  #socialmedia  ,'alt right' site plan 'fake black person' twitter campaign socialmedia
21801,21802,1,what a stellar year it's been for   ,stellar year
5966,5967,1,#nazi #swastika #ebay! #trump #donaldtrump #republic#whitepower  ,nazi swastika ebay trump donaldtrump republ whitepow
24455,24456,1,@user  how do you sleep at night? you are a terrible person! you sir represent everything  wrong with our country. gfy ,user sleep night terribl person sir repres everyth wrong countri gfi
15570,15571,1,#jeffsessions thinks we won't notice as he redacts decades of ove  in his application for ag confirmation. ,jeffsess think notic redact decad ove applic ag confirm
22972,22973,1,"2016 is almost over, so ... #bunch #darkest #moviefone #postholiday  #nowthattheholidaysaredone #news ",almost bunch darkest moviefon postholiday nowthattheholidaysaredon news
5449,5450,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics ,user might libtard libtard sjw liber polit
16244,16245,1,if you are pa of the 64.2 mil who rejected #putinschoice #boycott? his business.  &amp; #hatred must be stoppeÃ¢ÂÂ¦ ,pa mil reject putinschoic boycott busi amp hatr must stopp
19155,19156,1,hot new release! swiftly sharpens the fang  #radicalisation #revenge  #preorder #99c/Ã¢ÂÂ¦ ,hot new releas swiftli sharpen fang radicalis reveng preorder c
18817,18818,1,are you #black &amp; feel like Ã¢ÂÂ¦ are stomping on you? listen  #retweet #tampa #miamiÃ¢ÂÂ¦ ,black amp feel like stomp listen retweet tampa miami
20887,20888,1,"#sikh #temple vandalised in in #calgary, #wso condemns  act  ",sikh templ vandalis calgari wso condemn act
3988,3989,1,the #truth abt #police &amp;  #maga  #audiblechannels ,truth abt polic amp maga audiblechannel
30937,30938,1,"@user you anti-whites brag about our ""inevitable brown future"" then scream """" when we oppose it. you're pushing #whitegenocide.",user anti white brag inevit brown futur scream oppos push whitegenocid
18267,18268,1,word factory: race denial prevents healing! #southafrica #leadership #transformation #inequality  +9 ,word factori race denial prevent heal southafrica leadership transform inequ
24344,24345,1,"#koreans &amp; joseon people in japan, will abuse the  for claims of own rights by rough demo.  #algona",korean amp joseon peopl japan abus claim right rough demo algona
18555,18556,1,ohhhh. so people really do think that because you are in an #interracial relationship &amp;/or have #childrenofcolor you opt out of ?Ã°ÂÂÂ®,ohhhh peopl realli think interraci relationship amp childrenofcolor opt
2608,2609,1,Ã¢ÂÂ¦and even #santa was afraid... of #obama &amp; #soros   groups that threaten public safety &amp; propey ,even santa afraid obama amp soro group threaten public safeti amp propey
4558,4559,1,dear politicians &amp; media this jind insident is not  but a matter of #humanrights &amp; safety of women in india ,dear politician amp medium jind insid matter humanright amp safeti woman india
7021,7022,1,"and how do jews plan on doing the work of god without god?  matthew 1:23 ""...and they will call him immanuelÃ¢ÂÂ (whicÃ¢ÂÂ¦ ",jew plan work god without god matthew call immanuel whic
14202,14203,1,right wings members back to fpÃÂ  #gegenrechts #nostrache #fpÃÂ #noafd #nopegida  #populism #nonazis #aufstehn,right wing member back fp gegenrecht nostrach fp noafd nopegida popul nonazi aufstehn
1633,1634,1,# it isn't  to target #illegals and/or #criminals. it's just plain #commonsense. Ã°ÂÂÂ @user @user @user,target illeg crimin plain commonsens user user user
23344,23345,1,@user @user this is some serious bs jemele!! women can thrive outside the home!!             Ã¢ÂÂ¦ ,user user seriou b jemel woman thrive outsid home
9221,9222,1,expes explain the best way to deal with  friends &amp; family.   ,exp explain best way deal friend amp famili
31026,31027,1,oops! carl paladino didn't mean to publicly post racist comments...    #blm #youngturks,oop carl paladino mean publicli post racist comment blm youngturk
25077,25078,1,"what a  world. if a man took a dive like that, people would say it was fixed. but b/c #rondarousey is a woman this is expected.",world man took dive like peopl would say fix b c rondarousey woman expect
24933,24934,1,sex postion picture  white girl has sex with black guy ,sex postion pictur white girl sex black guy
3337,3338,1,new video shows how  this guy  and how he staed to abuse and humiliated an muslim guyÃ¢ÂÂ¦ ,new video show guy sta abus humili muslim guy
25894,25895,1,@user @user  that's how you got in . by being an australian doing shitty things . ,user user that' got australian shitti thing
27638,27639,1,@user i will not buy or dl a @user  book in #2017 after their deal with #whitenationalist #miloyiannopoulos  #whÃ¢ÂÂ¦,user buy dl user book deal whitenationalist miloyiannopoulo wh
